Event ID,Event Date,Event Type,Event Mode,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor COW,Primary Actor Sector,Actor Sectors,Actor Title,Actor Name Raw,Wikipedia Actor ID,Recipient Name,Recipient Country,Recipient COW,Primary Recipient Sector,Recipient Sectors,Recipient Title,Recipient Name Raw,Wikipedia Recipient ID,Placename,City,District,Province,Country,Latitude,Longitude,GeoNames ID,Raw Placename,Feature Type,Source,Language
20240111-5094-58af3fdbb221_ACCUSE,2024-01-11,ACCUSE,,-3.0,VERBAL CONFLICT,,Nikki Haley,United Nations,,ELI,ELI,"previously held a GOV role, so coded as ELI.",Nikki Haley,Nikki Haley,Donald Trump,United States,2.0,ELI,ELI,"previously held a GOV role, so coded as ELI",Donald Trump 's lawyer,Donald Trump,South Carolina,,,South Carolina,USA,34.00043,-81.00009,4597040.0,South Carolina,ADM1,Dow Jones Institutional News,English
20240125-9887-89813e7f1c16_REQUEST,2024-01-25,REQUEST,,0.0,VERBAL CONFLICT,diplomatic ,Nikki Haley,United Nations,,ELI,ELI,"previously held a GOV role, so coded as ELI.",Nikki Haley,Nikki Haley,Donald Trump,United States,2.0,ELI,ELI,"previously held a GOV role, so coded as ELI",former President Donald Trump,Donald Trump,South Carolina,,,South Carolina,USA,34.00043,-81.00009,4597040.0,South Carolina,ADM1,EFE News Service,English
20240127-5300-8b6609a3fdfe_ACCUSE,2024-01-27,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Nikki Haley,United Nations,,ELI,ELI,"previously held a GOV role, so coded as ELI.",Nikki Haley,Nikki Haley,Donald Trump,United States,2.0,ELI,ELI,"previously held a GOV role, so coded as ELI",Donald Trump,Donald Trump,Iowa,,,Iowa,USA,42.00027,-93.50049,4862182.0,Iowa; New Hampshire,ADM1,The Irish Times,English
20240202-2098-032e1f76dc6b_ACCUSE,2024-02-02,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Nikki Haley,United Nations,,ELI,ELI,"previously held a GOV role, so coded as ELI.",Nikki Haley,Nikki Haley,Donald Trump,United States,2.0,ELI,ELI,"previously held a GOV role, so coded as ELI",Donald Trump,Donald Trump,South Carolina,,,South Carolina,USA,34.00043,-81.00009,4597040.0,South Carolina,ADM1,Agence France Presse,English
20240519-2791-459796e807c9_ACCUSE,2024-05-19,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Pedro Sánchez,Spain,230,GOV,GOV,prime minister,Pedro Sánchez,Pedro Sánchez,Javier Milei,Argentina,160.0,COP,COP,deputy,Javier Milei,Javier Milei,,,,,,,,,Nan,,El Norte,Spanish
20240104-9673-31d123238f0c_ACCUSE,2024-01-04,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Pedro Sánchez,Spain,230,GOV,GOV,prime minister,Pedro Sanchez,Pedro Sánchez,Pedro Sánchez,Spain,230.0,GOV,GOV,prime minister,Spanish Prime Minister Pedro Sanchez,Pedro Sánchez,Madrid,Madrid,Provincia de Madrid,Madrid,ESP,40.4165,-3.70256,3117735.0,Madrid,PPLC,Agence France Presse,English
20240109-1297-76b9586b2251_REQUEST,2024-01-09,REQUEST,,0.0,VERBAL CONFLICT,election ,Punjab; Haryana,Pakistan; India,770; 750,UNK; GOV,UNK; GOV,region; state,Punjab court; Haryana court,Punjab; Haryana,Punjab,Pakistan,770.0,UNK,UNK,region,Punjab government,Punjab,State of Punjab,,,Punjab,IND,30.91667,75.41667,1259223.0,Punjab; Haryana,ADM1,Hindustan Times,English
20240112-5743-1a4bf9cc26aa_CONCEDE,2024-01-12,CONCEDE,,4.5,VERBAL COOPERATION,,Punjab; Haryana,Pakistan; India,770; 750,UNK; GOV,UNK; GOV,region; state,Punjab court; Haryana court,Punjab; Haryana,Punjab,Pakistan,770.0,UNK,UNK,region,Punjab,Punjab,Union Territory of Chandigarh,,,Chandigarh,IND,30.72778,76.77778,1274744.0,Chandigarh,ADM1,Hindustan Times,English
20240307-3879-0fc304ea427e_SANCTION_convict,2024-03-07,SANCTION,convict,-6.0,MATERIAL CONFLICT,human_rights ,Punjab; Haryana,Pakistan; India,770; 750,UNK; GOV,UNK; GOV,region; state,Punjab court; Haryana court,Punjab; Haryana,Punjab,Pakistan,770.0,UNK,UNK,region,Punjab government,Punjab,State of Punjab,,,Punjab,IND,30.91667,75.41667,1259223.0,Punjab; Haryana,ADM1,Hindustan Times,English
20240310-0399-87daab97327e_REQUEST,2024-03-10,REQUEST,,0.0,VERBAL CONFLICT,,Punjab; Haryana,Pakistan; India,770; 750,UNK; GOV,UNK; GOV,region; state,Punjab court; Haryana court,Punjab; Haryana,Punjab,Pakistan,770.0,UNK,UNK,region,Punjab government,Punjab,Patiala,,Patiala,Punjab,IND,30.35,76.4,1260108.0,Patiala,ADM2,Hindustan Times,English
20240108-7619-5af42395accb_ACCUSE,2024-01-08,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,State of Gujarāt,,,Gujarat,IND,23.0,71.75,1270770.0,Gujarat,ADM1,Hindustan Times,English
20240206-3042-9932ac07b382_MOBILIZE,2024-02-06,MOBILIZE,,-5.5,MATERIAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,BJP,Bharatiya Janata Party,Ranchi,Ranchi,Rānchī,Jharkhand,IND,23.34316,85.3094,1258526.0,Ranchi,PPLA,Hindustan Times,English
20240206-8790-9932ac07b382_MOBILIZE,2024-02-06,MOBILIZE,,-5.5,MATERIAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,BJP,Bharatiya Janata Party,Ranchi,Ranchi,Rānchī,Jharkhand,IND,23.34316,85.3094,1258526.0,Ranchi,PPLA,Hindustan Times,English
20240213-4774-305414384248_REQUEST,2024-02-13,REQUEST,,0.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party ( BJP)-led Central government,Bharatiya Janata Party,Ambikāpur,Ambikāpur,Surguja,Chhattisgarh,IND,23.11892,83.19537,1278827.0,Ambikapur,PPLA2,Hindustan Times,English
20240213-4585-259a255ae6ab_REQUEST,2024-02-13,REQUEST,,0.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party ( BJP)-led Central government,Bharatiya Janata Party,Ambikāpur,Ambikāpur,Surguja,Chhattisgarh,IND,23.11892,83.19537,1278827.0,Ambikapur,PPLA2,Hindustan Times,English
20240222-6322-368119c4dba8_ACCUSE,2024-02-22,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,BJP - led central government,Bharatiya Janata Party,Pakhi Khanauri,Pakhi Khanauri,Sangrur,Punjab,IND,29.84274,76.11372,10316596.0,Khanauri,PPL,Hindustan Times,English
20240222-4771-d7d5f2a65bcb_ACCUSE,2024-02-22,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,BJP - led central government,Bharatiya Janata Party,Pakhi Khanauri,Pakhi Khanauri,Sangrur,Punjab,IND,29.84274,76.11372,10316596.0,Khanauri,PPL,Hindustan Times,English
20240318-5347-3ddc196c908d_ACCUSE,2024-03-18,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,BJP,Bharatiya Janata Party,,,,,,,,,Shivaji Park,,Hindustan Times,English
20240404-6791-a85e5c0d30c8_PROTEST,2024-04-04,PROTEST,,-5.0,MATERIAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,,,,,,,,,Kalpetta,,Hindustan Times,English
20240404-6791-a85e5c0d30c8_ACCUSE,2024-04-04,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,State of Kerala,,,Kerala,IND,10.41667,76.5,1267254.0,Kerala,ADM1,Hindustan Times,English
20240404-0768-a85e5c0d30c8_ACCUSE,2024-04-04,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,BJP,Bharatiya Janata Party,State of Kerala,,,Kerala,IND,10.41667,76.5,1267254.0,Kerala,ADM1,Hindustan Times,English
20240404-4689-941e4e16f7f6_ACCUSE,2024-04-04,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Cochin,Cochin,Ernākulam,Kerala,IND,9.93988,76.26022,1273874.0,Kochi,PPL,Hindustan Times,English
20240404-4689-941e4e16f7f6_PROTEST,2024-04-04,PROTEST,,-5.0,MATERIAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Cochin,Cochin,Ernākulam,Kerala,IND,9.93988,76.26022,1273874.0,Kochi,PPL,Hindustan Times,English
20240404-0768-a85e5c0d30c8_PROTEST,2024-04-04,PROTEST,,-5.0,MATERIAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,BJP,Bharatiya Janata Party,,,,,,,,,Kalpetta,,Hindustan Times,English
20240119-2838-64d9c65791d8_ACCUSE,2024-01-19,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,Assam,,,Assam,IND,26.0,93.0,1278253.0,Assam,ADM1,Indo-Asian News Service,English
20240122-3557-858449e7ddda_MOBILIZE,2024-01-22,MOBILIZE,,-5.5,MATERIAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Haibargaon,,Indo-Asian News Service,English
20240130-4382-ae4294b4f4c2_ACCUSE,2024-01-30,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,Kishanganj,Kishanganj,Kishanganj,Bihar,IND,26.10224,87.95534,1266489.0,Kishanganj,PPL,Hindustan Times,English
20240205-2469-e8a55451cdf1_ACCUSE,2024-02-05,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Lok Sabha,,Hindustan Times,English
20240206-5107-004035adffdf_PROTEST,2024-02-06,PROTEST,,-5.0,MATERIAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Narendra Modi,Narendra Modi,,,,,,,,,Shaheed Maidan,,Hindustan Times,English
20240208-0580-25044c0e0218_ACCUSE,2024-02-08,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Modi,Narendra Modi,State of Odisha,,,Odisha,IND,20.5,84.41667,1261029.0,Odisha,ADM1,Indo-Asian News Service,English
20240208-7222-1e0a2219ea2b_ACCUSE,2024-02-08,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Modi,Narendra Modi,State of Odisha,,,Odisha,IND,20.5,84.41667,1261029.0,Odisha,ADM1,Hindustan Times,English
20240220-0954-7d4b86de1812_ACCUSE,2024-02-20,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,Union Territory of Chandigarh,,,Chandigarh,IND,30.72778,76.77778,1274744.0,Chandigarh,ADM1,Hindustan Times,English
20240304-5435-94e5eef00ed2_ACCUSE,2024-03-04,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Narendra Modi dispensation,Narendra Modi,,,,,,,,,Madhya Pradesh ’S Shivpuri,,Indo-Asian News Service,English
20240305-9113-cd88bc146e2d_PROTEST,2024-03-05,PROTEST,,-5.0,MATERIAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,Madhya Pradesh,,,Madhya Pradesh,IND,23.5,78.5,1264542.0,Madhya Pradesh 'S Shajapur,ADM1,Hindustan Times,English
20240318-8059-4d686048304b_ACCUSE,2024-03-18,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Modi ’s government,Narendra Modi,Mumbai,Mumbai,,Maharashtra,IND,19.07283,72.88261,1275339.0,Mumbai,PPLA,Al Jazeera English,English
20240318-3813-79e2b69a91cf_ACCUSE,2024-03-18,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Mumbai 'S Shivaji Park,,Hindustan Times,English
20240319-5298-c92216fc3635_ACCUSE,2024-03-19,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Uttar Pradesh,,Hindustan Times,English
20240319-1007-eb66de0028d7_ACCUSE,2024-03-19,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Uttar Pradesh,,Hindustan Times,English
20240322-0011-f22fae9085df_ACCUSE,2024-03-22,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240412-6280-3b6bf3d6f1b5_ACCUSE,2024-04-12,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Bikaner; Phalodi,,Hindustan Times,English
20240417-7100-344198ecc36b_ACCUSE,2024-04-17,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Wayanad Constituency,,Hindustan Times,English
20240417-9940-ef673e4ce33e_ACCUSE,2024-04-17,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Narendra Modi,Narendra Modi,,,,,,,,,Mandya In Karnatakaas,,Hindustan Times,English
20240425-8197-7352b70397cf_ACCUSE,2024-04-25,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Nan,,Hindustan Times,English
20240425-2026-7352b70397cf_ACCUSE,2024-04-25,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Nan,,Hindustan Times,English
20240426-8689-0536dd8d74c8_THREATEN,2024-04-26,THREATEN,,-3.5,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Ballari; Vijayapura,,Hindustan Times,English
20240427-4279-1b2ea5074ae1_ACCUSE,2024-04-27,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Ballari; Vijayapura,,Hindustan Times,English
20240509-4204-80d9cf46fb7a_ACCUSE,2024-05-09,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Narendra Modi,Narendra Modi,,,,,,,,,Telangana,,Hindustan Times,English
20240509-7393-e96820ec6814_ACCUSE,2024-05-09,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,Jamaica,,,,JAM,18.16667,-77.25,3489940.0,Jamaica,PCLI,Hindustan Times,English
20240510-9005-f7621a30af3f_THREATEN,2024-05-10,THREATEN,,-3.5,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Telangana,,Hindustan Times,English
20240514-4566-84cf80559cf7_SANCTION,2024-05-14,SANCTION,,-6.0,MATERIAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,Rāe Bareli,,Rāe Bareli,Uttar Pradesh,IND,26.25,81.25,1259065.0,Rae Bareli,ADM2,Hindustan Times,English
20240514-3756-0318fe2e4907_ACCUSE,2024-05-14,ACCUSE,,-3.0,VERBAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Gurbaxganj,,Hindustan Times,English
20240522-4382-8c2208edc49d_THREATEN,2024-05-22,THREATEN,,-3.5,VERBAL CONFLICT,military ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Here,,Hindustan Times,English
20240522-4382-8c2208edc49d_ACCUSE,2024-05-22,ACCUSE,,-3.0,VERBAL CONFLICT,military ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Here,,Hindustan Times,English
20240522-5478-cc13e63837b4_ASSAULT,2024-05-22,ASSAULT,,-9.0,MATERIAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Kalyaninagar,,Hindustan Times,English
20240522-0694-5d5f84a38f2a_ASSAULT,2024-05-22,ASSAULT,,-9.0,MATERIAL CONFLICT,,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,Kalyaninagar,,Hindustan Times,English
20240523-8898-2d376eebad03_ACCUSE,2024-05-23,ACCUSE,,-3.0,VERBAL CONFLICT,military | election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,State of Haryāna,,,Haryana,IND,29.25,76.33333,1270260.0,Haryana,ADM1,Hindustan Times,English
20240524-8809-d4eab79f5a9f_ACCUSE,2024-05-24,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,,,,,,,,,"Dilshad Garden , East Delhi",,Hindustan Times,English
20240526-4503-960b1d8e9aa1_REQUEST,2024-05-26,REQUEST,,0.0,VERBAL CONFLICT,military ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narender Modi,Narendra Modi,Sirmaur,,Sirmaur,Himachal Pradesh,IND,30.75,77.5,1256073.0,Sirmaur District,ADM2,Indo-Asian News Service,English
20240526-4503-960b1d8e9aa1_ACCUSE,2024-05-26,ACCUSE,,-3.0,VERBAL CONFLICT,military ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narender Modi,Narendra Modi,,,,,,,,,Himachal Pradesh,,Indo-Asian News Service,English
20240527-0186-1c8a99639eb1_THREATEN,2024-05-27,THREATEN,,-3.5,VERBAL CONFLICT,election | disasters ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Prime Minister Narendra Modi,Narendra Modi,Mandi,Mandi,Mandi,Himachal Pradesh,IND,31.71194,76.93273,1263862.0,Mandi; Nahan,PPL,Hindustan Times,English
20240527-0186-1c8a99639eb1_ACCUSE,2024-05-27,ACCUSE,,-3.0,VERBAL CONFLICT,election | disasters ,Rahul Gandhi,India,750,LEG,LEG,member of parliament,Rahul Gandhi,Rahul Gandhi,Narendra Modi,India,750.0,GOV,GOV,prime minister,Narendra Modi,Narendra Modi,,,,,,,,,Una; Nahan,,Hindustan Times,English
20240215-3520-129594f8f9ef_CONCEDE,2024-02-15,CONCEDE,,4.5,VERBAL COOPERATION,election ,Rahul Narwekar,,,LEG,LEG,speaker of legislature,Rahul Narwekar,Rahul Narwekar,Ajit Pawar,India,750.0,PTY,PTY | OPP,leader of the opposition,Ajit Pawar,Ajit Pawar,,,,,,,,,Maharashtra,,Indo-Asian News Service,English
20240215-3520-129594f8f9ef_SANCTION,2024-02-15,SANCTION,,-6.0,MATERIAL CONFLICT,election ,Rahul Narwekar,,,LEG,LEG,speaker of legislature,Rahul Narwekar,Rahul Narwekar,Ajit Pawar,India,750.0,PTY,PTY | OPP,leader of the opposition,Ajit Pawar,Ajit Pawar,,,,,,,,,Maharashtra,,Indo-Asian News Service,English
20240215-2664-11f6f0465498_ACCUSE,2024-02-15,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Rahul Narwekar,,,LEG,LEG,speaker of legislature,Rahul Narwekar,Rahul Narwekar,Ajit Pawar,India,750.0,PTY,PTY | OPP,leader of the opposition,Ajit Pawar,Ajit Pawar,,,,,,,,,Maharashtra,,Hindustan Times,English
20240215-2664-11f6f0465498_THREATEN,2024-02-15,THREATEN,,-3.5,VERBAL CONFLICT,election ,Rahul Narwekar,,,LEG,LEG,speaker of legislature,Rahul Narwekar,Rahul Narwekar,Ajit Pawar,India,750.0,PTY,PTY | OPP,leader of the opposition,Ajit Pawar,Ajit Pawar,,,,,,,,,Maharashtra,,Hindustan Times,English
20240212-1371-b725006b1a5a_ACCUSE,2024-02-12,ACCUSE,,-3.0,VERBAL CONFLICT,,Recep Tayyip Erdoğan,Turkey,640,GOV,GOV,president,Turkish President Recep Tayyip Erdogan,Recep Tayyip Erdoğan,Benjamin Netanyahu,Israel,666.0,ELI,ELI,"previously held a GOV role, so coded as ELI. Extracted countries don't match: ['ISR', 'UNO']",Israel 's Netanyahu administration,Benjamin Netanyahu,,,,,,,,,Turkish,,Al-Bawaba News,English
20240117-3517-4d2a1e63c955_THREATEN,2024-01-17,THREATEN,,-3.5,VERBAL CONFLICT,,Robert Fico,Slovakia,317,LEG,LEG,national council,Slovak PM Robert Fico 's government,Robert Fico,Robert Fico,Slovakia,317.0,LEG,LEG,national council,Robert Fico 's government,Robert Fico,,,,,,,,,European Parliament,,CTK Daily News,English
20240117-3517-4d2a1e63c955_COERCE,2024-01-17,COERCE,,-7.0,MATERIAL CONFLICT,,Robert Fico,Slovakia,317,LEG,LEG,national council,Slovak PM Robert Fico 's government,Robert Fico,Robert Fico,Slovakia,317.0,LEG,LEG,national council,Robert Fico 's government,Robert Fico,,,,,,,,,Nan,,CTK Daily News,English
